File,Logic Domain,CEGAR,Cheetah,S52SAT
k_lin_p.0050.intohylo,k,-1,-1,-1
k_lin_p.0060.intohylo,k,-1,-1,-1
k_lin_p.0070.intohylo,k,-1,-1,-1
k_lin_p.0080.intohylo,k,-1,-1,-1
k_lin_p.0090.intohylo,k,-1,-1,-1
k_lin_p.0100.intohylo,k,-1,-1,-1
k_lin_p.0200.intohylo,k,-1,-1,-1
k_lin_p.0300.intohylo,k,-1,-1,-1
k_lin_p.0400.intohylo,k,-1,-1,-1
k_lin_p.0500.intohylo,k,-1,-1,-1
k_lin_p.0600.intohylo,k,-1,-1,-1
k_lin_p.0700.intohylo,k,-1,-1,-1
k_lin_p.0800.intohylo,k,-1,-1,-1
k_lin_p.0900.intohylo,k,-1,-1,-1
k_lin_p.1000.intohylo,k,-1,-1,-1
k_lin_p.2000.intohylo,k,-1,-1,-1
k_lin_p.3000.intohylo,k,-1,-1,-1
k_lin_p.4000.intohylo,k,-1,-1,-1
k_lin_p.5000.intohylo,k,-1,-1,-1
k_lin_p.6000.intohylo,k,-1,-1,-1
k_lin_p.7000.intohylo,k,-1,-1,-1
k_lin_p.8000.intohylo,k,-1,-1,-1
k_lin_p.9000.intohylo,k,-1,-1,-1
k_lin_p.10000.intohylo,k,-1,-1,-1
k_lin_p.20000.intohylo,k,-1,-1,-1
k_lin_p.30000.intohylo,k,-1,-1,-1
k_lin_p.40000.intohylo,k,-1,-1,-1
k_lin_p.50000.intohylo,k,-1,-1,-1
k_lin_p.60000.intohylo,k,-1,-1,-1
k_lin_p.70000.intohylo,k,-1,-1,-1
k_lin_p.80000.intohylo,k,-1,-1,-1
k_lin_p.90000.intohylo,k,-1,-1,-1
k_lin_p.100000.intohylo,k,-1,-1,-1
k_lin_p.110000.intohylo,k,-1,-1,-1
k_lin_p.120000.intohylo,k,-1,-1,-1
k_lin_p.130000.intohylo,k,-1,-1,-1
k_lin_p.140000.intohylo,k,-1,-1,-1
k_lin_p.150000.intohylo,k,-1,-1,-1
k_lin_p.160000.intohylo,k,-1,-1,-1
k_lin_p.170000.intohylo,k,-1,-1,-1
k_lin_p.180000.intohylo,k,-1,-1,-1
k_lin_p.190000.intohylo,k,-1,-1,-1
k_lin_p.200000.intohylo,k,-1,-1,-1
k_lin_p.225000.intohylo,k,-1,-1,-1
k_lin_p.250000.intohylo,k,-1,-1,-1
k_lin_p.275000.intohylo,k,-1,-1,-1
k_lin_p.300000.intohylo,k,-1,-1,-1
k_lin_p.325000.intohylo,k,-1,-1,-1
k_lin_p.350000.intohylo,k,-1,-1,-1
k_lin_p.375000.intohylo,k,-1,-1,-1
k_lin_p.400000.intohylo,k,-1,-1,-1
k_lin_p.500000.intohylo,k,-1,-1,-1
k_path_n.0002.intohylo,k,-1,-1,-1
k_path_n.0004.intohylo,k,-1,-1,-1
k_path_n.0006.intohylo,k,-1,-1,-1
k_path_n.0008.intohylo,k,-1,-1,-1
k_path_n.0010.intohylo,k,-1,-1,-1
k_path_n.0012.intohylo,k,-1,-1,-1
k_path_n.0014.intohylo,k,-1,-1,-1
k_path_n.0016.intohylo,k,-1,-1,-1
k_path_n.0018.intohylo,k,-1,-1,-1
k_path_n.0020.intohylo,k,-1,-1,-1
k_path_n.0030.intohylo,k,-1,-1,-1
k_path_n.0040.intohylo,k,-1,-1,-1
k_path_n.0050.intohylo,k,-1,-1,-1
k_path_n.0060.intohylo,k,-1,-1,-1
k_path_n.0070.intohylo,k,-1,-1,-1
k_path_n.0080.intohylo,k,-1,-1,-1
k_path_n.0090.intohylo,k,-1,-1,-1
k_path_n.0100.intohylo,k,-1,-1,-1
k_path_n.0110.intohylo,k,-1,-1,-1
k_path_n.0120.intohylo,k,-1,-1,-1
k_path_n.0130.intohylo,k,-1,-1,-1
k_path_n.0140.intohylo,k,-1,-1,-1
k_path_n.0150.intohylo,k,-1,-1,-1
k_path_n.0160.intohylo,k,-1,-1,-1
k_path_n.0170.intohylo,k,-1,-1,-1
k_path_n.0180.intohylo,k,-1,-1,-1
k_path_n.0190.intohylo,k,-1,-1,-1
k_path_n.0200.intohylo,k,-1,-1,-1
k_path_n.0210.intohylo,k,-1,-1,-1
k_path_n.0220.intohylo,k,-1,-1,-1
k_path_n.0230.intohylo,k,-1,-1,-1
k_path_n.0240.intohylo,k,-1,-1,-1
k_path_n.0250.intohylo,k,-1,-1,-1
k_path_n.0260.intohylo,k,-1,-1,-1
k_path_n.0270.intohylo,k,-1,-1,-1
k_path_n.0280.intohylo,k,-1,-1,-1
k_path_n.0290.intohylo,k,-1,-1,-1
k_path_n.0300.intohylo,k,-1,-1,-1
k_path_n.0310.intohylo,k,-1,-1,-1
k_path_n.0320.intohylo,k,-1,-1,-1
k_path_n.0330.intohylo,k,-1,-1,-1
k_path_n.0340.intohylo,k,-1,-1,-1
k_path_n.0350.intohylo,k,-1,-1,-1
k_path_n.0360.intohylo,k,-1,-1,-1
k_path_n.0370.intohylo,k,-1,-1,-1
k_path_n.0380.intohylo,k,-1,-1,-1
k_path_n.0390.intohylo,k,-1,-1,-1
k_path_n.0400.intohylo,k,-1,-1,-1
k_path_n.0500.intohylo,k,-1,-1,-1
k_path_n.0600.intohylo,k,-1,-1,-1
k_path_n.0700.intohylo,k,-1,-1,-1
k_path_n.0800.intohylo,k,-1,-1,-1
k_path_n.0900.intohylo,k,-1,-1,-1
k_path_n.1000.intohylo,k,-1,-1,-1
k_path_n.1100.intohylo,k,-1,-1,-1
k_path_n.1200.intohylo,k,-1,-1,-1
k_path_p.0002.intohylo,k,-1,-1,-1
k_path_p.0004.intohylo,k,-1,-1,-1
k_path_p.0006.intohylo,k,-1,-1,-1
k_path_p.0008.intohylo,k,-1,-1,-1
k_path_p.0010.intohylo,k,-1,-1,-1
k_path_p.0012.intohylo,k,-1,-1,-1
k_path_p.0014.intohylo,k,-1,-1,-1
k_path_p.0016.intohylo,k,-1,-1,-1
k_path_p.0018.intohylo,k,-1,-1,-1
k_path_p.0020.intohylo,k,-1,-1,-1
k_path_p.0030.intohylo,k,-1,-1,-1
k_path_p.0040.intohylo,k,-1,-1,-1
k_path_p.0050.intohylo,k,-1,-1,-1
k_path_p.0060.intohylo,k,-1,-1,-1
k_path_p.0070.intohylo,k,-1,-1,-1
k_path_p.0080.intohylo,k,-1,-1,-1
k_path_p.0090.intohylo,k,-1,-1,-1
k_path_p.0100.intohylo,k,-1,-1,-1
k_path_p.0110.intohylo,k,-1,-1,-1
k_path_p.0120.intohylo,k,-1,-1,-1
k_path_p.0130.intohylo,k,-1,-1,-1
k_path_p.0140.intohylo,k,-1,-1,-1
k_path_p.0150.intohylo,k,-1,-1,-1
k_path_p.0160.intohylo,k,-1,-1,-1
k_path_p.0170.intohylo,k,-1,-1,-1
k_path_p.0180.intohylo,k,-1,-1,-1
k_path_p.0190.intohylo,k,-1,-1,-1
k_path_p.0200.intohylo,k,-1,-1,-1
k_path_p.0210.intohylo,k,-1,-1,-1
k_path_p.0220.intohylo,k,-1,-1,-1
k_path_p.0230.intohylo,k,-1,-1,-1
k_path_p.0240.intohylo,k,-1,-1,-1
k_path_p.0250.intohylo,k,-1,-1,-1
k_path_p.0260.intohylo,k,-1,-1,-1
k_path_p.0270.intohylo,k,-1,-1,-1
k_path_p.0280.intohylo,k,-1,-1,-1
k_path_p.0290.intohylo,k,-1,-1,-1
k_path_p.0300.intohylo,k,-1,-1,-1
k_path_p.0310.intohylo,k,-1,-1,-1
k_path_p.0320.intohylo,k,-1,-1,-1
k_path_p.0330.intohylo,k,-1,-1,-1
k_path_p.0340.intohylo,k,-1,-1,-1
k_path_p.0350.intohylo,k,-1,-1,-1
k_path_p.0360.intohylo,k,-1,-1,-1
k_path_p.0370.intohylo,k,-1,-1,-1
k_path_p.0380.intohylo,k,-1,-1,-1
k_path_p.0390.intohylo,k,-1,-1,-1
k_path_p.0400.intohylo,k,-1,-1,-1
k_path_p.0500.intohylo,k,-1,-1,-1
k_path_p.0600.intohylo,k,-1,-1,-1
k_path_p.0700.intohylo,k,-1,-1,-1
k_path_p.0800.intohylo,k,-1,-1,-1
k_path_p.0900.intohylo,k,-1,-1,-1
k_path_p.1000.intohylo,k,-1,-1,-1
k_path_p.1100.intohylo,k,-1,-1,-1
k_path_p.1200.intohylo,k,-1,-1,-1
k_ph_n.0002.intohylo,k,-1,-1,-1
k_ph_n.0004.intohylo,k,-1,-1,-1
k_ph_n.0006.intohylo,k,-1,-1,-1
k_ph_n.0008.intohylo,k,-1,-1,-1
k_ph_n.0010.intohylo,k,-1,-1,-1
k_ph_n.0012.intohylo,k,-1,-1,-1
k_ph_n.0014.intohylo,k,-1,-1,-1
k_ph_n.0016.intohylo,k,-1,-1,-1
k_ph_n.0018.intohylo,k,-1,-1,-1
k_ph_n.0020.intohylo,k,-1,-1,-1
k_ph_n.0025.intohylo,k,-1,-1,-1
k_ph_n.0030.intohylo,k,-1,-1,-1
k_ph_n.0035.intohylo,k,-1,-1,-1
k_ph_n.0040.intohylo,k,-1,-1,-1
k_ph_n.0045.intohylo,k,-1,-1,-1
k_ph_n.0050.intohylo,k,-1,-1,-1
k_ph_n.0055.intohylo,k,-1,-1,-1
k_ph_n.0060.intohylo,k,-1,-1,-1
k_ph_n.0065.intohylo,k,-1,-1,-1
k_ph_n.0070.intohylo,k,-1,-1,-1
k_ph_n.0075.intohylo,k,-1,-1,-1
k_ph_n.0080.intohylo,k,-1,-1,-1
k_ph_n.0085.intohylo,k,-1,-1,-1
k_ph_n.0090.intohylo,k,-1,-1,-1
k_ph_n.0095.intohylo,k,-1,-1,-1
k_ph_n.0100.intohylo,k,-1,-1,-1
k_ph_n.0105.intohylo,k,-1,-1,-1
k_ph_n.0110.intohylo,k,-1,-1,-1
k_ph_n.0115.intohylo,k,-1,-1,-1
k_ph_n.0120.intohylo,k,-1,-1,-1
k_ph_n.0125.intohylo,k,-1,-1,-1
k_ph_n.0130.intohylo,k,-1,-1,-1
k_ph_n.0135.intohylo,k,-1,-1,-1
k_ph_n.0140.intohylo,k,-1,-1,-1
k_ph_n.0145.intohylo,k,-1,-1,-1
k_ph_n.0150.intohylo,k,-1,-1,-1
k_ph_n.0155.intohylo,k,-1,-1,-1
k_ph_n.0160.intohylo,k,-1,-1,-1
k_ph_n.0165.intohylo,k,-1,-1,-1
k_ph_n.0170.intohylo,k,-1,-1,-1
k_ph_n.0175.intohylo,k,-1,-1,-1
k_ph_n.0180.intohylo,k,-1,-1,-1
k_ph_n.0185.intohylo,k,-1,-1,-1
k_ph_n.0190.intohylo,k,-1,-1,-1
k_ph_n.0195.intohylo,k,-1,-1,-1
k_ph_n.0200.intohylo,k,-1,-1,-1
k_ph_n.0205.intohylo,k,-1,-1,-1
k_ph_n.0210.intohylo,k,-1,-1,-1
k_ph_n.0215.intohylo,k,-1,-1,-1
k_ph_n.0220.intohylo,k,-1,-1,-1
k_ph_n.0225.intohylo,k,-1,-1,-1
k_ph_n.0230.intohylo,k,-1,-1,-1
k_ph_n.0235.intohylo,k,-1,-1,-1
k_ph_n.0240.intohylo,k,-1,-1,-1
k_ph_n.0245.intohylo,k,-1,-1,-1
k_ph_n.0250.intohylo,k,-1,-1,-1
k_ph_p.0001.intohylo,k,-1,-1,-1
k_ph_p.0002.intohylo,k,-1,-1,-1
k_ph_p.0003.intohylo,k,-1,-1,-1
k_ph_p.0004.intohylo,k,-1,-1,-1
k_ph_p.0005.intohylo,k,-1,-1,-1
k_ph_p.0006.intohylo,k,-1,-1,-1
k_ph_p.0007.intohylo,k,-1,-1,-1
k_ph_p.0008.intohylo,k,-1,-1,-1
k_ph_p.0009.intohylo,k,-1,-1,-1
k_ph_p.0010.intohylo,k,-1,-1,-1
k_ph_p.0011.intohylo,k,-1,-1,-1
k_ph_p.0012.intohylo,k,-1,-1,-1
k_ph_p.0013.intohylo,k,-1,-1,-1
k_ph_p.0014.intohylo,k,-1,-1,-1
k_ph_p.0015.intohylo,k,-1,-1,-1
k_ph_p.0016.intohylo,k,-1,-1,-1
k_ph_p.0017.intohylo,k,-1,-1,-1
k_ph_p.0018.intohylo,k,-1,-1,-1
k_ph_p.0019.intohylo,k,-1,-1,-1
k_ph_p.0020.intohylo,k,-1,-1,-1
k_ph_p.0021.intohylo,k,-1,-1,-1
k_ph_p.0022.intohylo,k,-1,-1,-1
k_ph_p.0023.intohylo,k,-1,-1,-1
k_ph_p.0024.intohylo,k,-1,-1,-1
k_ph_p.0025.intohylo,k,-1,-1,-1
k_ph_p.0026.intohylo,k,-1,-1,-1
k_ph_p.0027.intohylo,k,-1,-1,-1
k_ph_p.0028.intohylo,k,-1,-1,-1
k_ph_p.0029.intohylo,k,-1,-1,-1
k_ph_p.0030.intohylo,k,-1,-1,-1
k_ph_p.0031.intohylo,k,-1,-1,-1
k_ph_p.0032.intohylo,k,-1,-1,-1
k_ph_p.0033.intohylo,k,-1,-1,-1
k_ph_p.0034.intohylo,k,-1,-1,-1
k_ph_p.0035.intohylo,k,-1,-1,-1
k_ph_p.0036.intohylo,k,-1,-1,-1
k_ph_p.0037.intohylo,k,-1,-1,-1
k_ph_p.0038.intohylo,k,-1,-1,-1
k_ph_p.0039.intohylo,k,-1,-1,-1
k_ph_p.0040.intohylo,k,-1,-1,-1
k_ph_p.0041.intohylo,k,-1,-1,-1
k_ph_p.0042.intohylo,k,-1,-1,-1
k_ph_p.0043.intohylo,k,-1,-1,-1
k_ph_p.0044.intohylo,k,-1,-1,-1
k_ph_p.0045.intohylo,k,-1,-1,-1
k_ph_p.0046.intohylo,k,-1,-1,-1
k_ph_p.0047.intohylo,k,-1,-1,-1
k_ph_p.0048.intohylo,k,-1,-1,-1
k_ph_p.0049.intohylo,k,-1,-1,-1
k_ph_p.0050.intohylo,k,-1,-1,-1
k_ph_p.0051.intohylo,k,-1,-1,-1
k_ph_p.0052.intohylo,k,-1,-1,-1
k_ph_p.0053.intohylo,k,-1,-1,-1
k_ph_p.0054.intohylo,k,-1,-1,-1
k_ph_p.0055.intohylo,k,-1,-1,-1
k_ph_p.0056.intohylo,k,-1,-1,-1
k_poly_n.0002.intohylo,k,-1,-1,-1
k_poly_n.0004.intohylo,k,-1,-1,-1
k_poly_n.0006.intohylo,k,-1,-1,-1
k_poly_n.0008.intohylo,k,-1,-1,-1
k_poly_n.0010.intohylo,k,-1,-1,-1
k_poly_n.0012.intohylo,k,-1,-1,-1
k_poly_n.0014.intohylo,k,-1,-1,-1
k_poly_n.0016.intohylo,k,-1,-1,-1
k_poly_n.0018.intohylo,k,-1,-1,-1
k_poly_n.0020.intohylo,k,-1,-1,-1
k_poly_n.0040.intohylo,k,-1,-1,-1
k_poly_n.0060.intohylo,k,-1,-1,-1
k_poly_n.0080.intohylo,k,-1,-1,-1
k_poly_n.0100.intohylo,k,-1,-1,-1
k_poly_n.0120.intohylo,k,-1,-1,-1
k_poly_n.0140.intohylo,k,-1,-1,-1
k_poly_n.0160.intohylo,k,-1,-1,-1
k_poly_n.0180.intohylo,k,-1,-1,-1
k_poly_n.0200.intohylo,k,-1,-1,-1
k_poly_n.0220.intohylo,k,-1,-1,-1
k_poly_n.0240.intohylo,k,-1,-1,-1
k_poly_n.0260.intohylo,k,-1,-1,-1
k_poly_n.0280.intohylo,k,-1,-1,-1
k_poly_n.0300.intohylo,k,-1,-1,-1
k_poly_n.0320.intohylo,k,-1,-1,-1
k_poly_n.0340.intohylo,k,-1,-1,-1
k_poly_n.0360.intohylo,k,-1,-1,-1
k_poly_n.0380.intohylo,k,-1,-1,-1
k_poly_n.0400.intohylo,k,-1,-1,-1
k_poly_n.0420.intohylo,k,-1,-1,-1
k_poly_n.0440.intohylo,k,-1,-1,-1
k_poly_n.0460.intohylo,k,-1,-1,-1
k_poly_n.0480.intohylo,k,-1,-1,-1
k_poly_n.0500.intohylo,k,-1,-1,-1
k_poly_n.0520.intohylo,k,-1,-1,-1
k_poly_n.0540.intohylo,k,-1,-1,-1
k_poly_n.0560.intohylo,k,-1,-1,-1
k_poly_n.0580.intohylo,k,-1,-1,-1
k_poly_n.0600.intohylo,k,-1,-1,-1
k_poly_n.0620.intohylo,k,-1,-1,-1
k_poly_n.0640.intohylo,k,-1,-1,-1
k_poly_n.0660.intohylo,k,-1,-1,-1
k_poly_n.0680.intohylo,k,-1,-1,-1
k_poly_n.0700.intohylo,k,-1,-1,-1
k_poly_n.0720.intohylo,k,-1,-1,-1
k_poly_n.0740.intohylo,k,-1,-1,-1
k_poly_n.0760.intohylo,k,-1,-1,-1
k_poly_n.0780.intohylo,k,-1,-1,-1
k_poly_n.0800.intohylo,k,-1,-1,-1
k_poly_n.0820.intohylo,k,-1,-1,-1
k_poly_n.0840.intohylo,k,-1,-1,-1
k_poly_n.0860.intohylo,k,-1,-1,-1
k_poly_n.0880.intohylo,k,-1,-1,-1
k_poly_n.0900.intohylo,k,-1,-1,-1
k_poly_n.0920.intohylo,k,-1,-1,-1
k_poly_n.0940.intohylo,k,-1,-1,-1
k_poly_p.0002.intohylo,k,-1,-1,-1
k_poly_p.0004.intohylo,k,-1,-1,-1
k_poly_p.0006.intohylo,k,-1,-1,-1
k_poly_p.0008.intohylo,k,-1,-1,-1
k_poly_p.0010.intohylo,k,-1,-1,-1
k_poly_p.0012.intohylo,k,-1,-1,-1
k_poly_p.0014.intohylo,k,-1,-1,-1
k_poly_p.0016.intohylo,k,-1,-1,-1
k_poly_p.0018.intohylo,k,-1,-1,-1
k_poly_p.0020.intohylo,k,-1,-1,-1
k_poly_p.0040.intohylo,k,-1,-1,-1
k_poly_p.0060.intohylo,k,-1,-1,-1
k_poly_p.0080.intohylo,k,-1,-1,-1
k_poly_p.0100.intohylo,k,-1,-1,-1
k_poly_p.0120.intohylo,k,-1,-1,-1
k_poly_p.0140.intohylo,k,-1,-1,-1
k_poly_p.0160.intohylo,k,-1,-1,-1
k_poly_p.0180.intohylo,k,-1,-1,-1
k_poly_p.0200.intohylo,k,-1,-1,-1
k_poly_p.0220.intohylo,k,-1,-1,-1
k_poly_p.0240.intohylo,k,-1,-1,-1
k_poly_p.0260.intohylo,k,-1,-1,-1
k_poly_p.0280.intohylo,k,-1,-1,-1
k_poly_p.0300.intohylo,k,-1,-1,-1
k_poly_p.0320.intohylo,k,-1,-1,-1
k_poly_p.0340.intohylo,k,-1,-1,-1
k_poly_p.0360.intohylo,k,-1,-1,-1
k_poly_p.0380.intohylo,k,-1,-1,-1
k_poly_p.0400.intohylo,k,-1,-1,-1
k_poly_p.0420.intohylo,k,-1,-1,-1
k_poly_p.0440.intohylo,k,-1,-1,-1
k_poly_p.0460.intohylo,k,-1,-1,-1
k_poly_p.0480.intohylo,k,-1,-1,-1
k_poly_p.0500.intohylo,k,-1,-1,-1
k_poly_p.0520.intohylo,k,-1,-1,-1
k_poly_p.0540.intohylo,k,-1,-1,-1
k_poly_p.0560.intohylo,k,-1,-1,-1
k_poly_p.0580.intohylo,k,-1,-1,-1
k_poly_p.0600.intohylo,k,-1,-1,-1
k_poly_p.0620.intohylo,k,-1,-1,-1
k_poly_p.0640.intohylo,k,-1,-1,-1
k_poly_p.0660.intohylo,k,-1,-1,-1
k_poly_p.0680.intohylo,k,-1,-1,-1
k_poly_p.0700.intohylo,k,-1,-1,-1
k_poly_p.0720.intohylo,k,-1,-1,-1
k_poly_p.0740.intohylo,k,-1,-1,-1
k_poly_p.0760.intohylo,k,-1,-1,-1
k_poly_p.0780.intohylo,k,-1,-1,-1
k_poly_p.0800.intohylo,k,-1,-1,-1
k_poly_p.0820.intohylo,k,-1,-1,-1
k_poly_p.0840.intohylo,k,-1,-1,-1
k_poly_p.0860.intohylo,k,-1,-1,-1
k_poly_p.0880.intohylo,k,-1,-1,-1
k_poly_p.0900.intohylo,k,-1,-1,-1
k_poly_p.0920.intohylo,k,-1,-1,-1
k_poly_p.0940.intohylo,k,-1,-1,-1
k_t4p_n.0010.intohylo,k,-1,-1,-1
k_t4p_n.0020.intohylo,k,-1,-1,-1
k_t4p_n.0030.intohylo,k,-1,-1,-1
k_t4p_n.0040.intohylo,k,-1,-1,-1
k_t4p_n.0050.intohylo,k,-1,-1,-1
k_t4p_n.0060.intohylo,k,-1,-1,-1
k_t4p_n.0070.intohylo,k,-1,-1,-1
k_t4p_n.0080.intohylo,k,-1,-1,-1
k_t4p_n.0090.intohylo,k,-1,-1,-1
k_t4p_n.0100.intohylo,k,-1,-1,-1
k_t4p_n.0200.intohylo,k,-1,-1,-1
k_t4p_n.0300.intohylo,k,-1,-1,-1
k_t4p_n.0400.intohylo,k,-1,-1,-1
k_t4p_n.0500.intohylo,k,-1,-1,-1
k_t4p_n.0600.intohylo,k,-1,-1,-1
k_t4p_n.0700.intohylo,k,-1,-1,-1
k_t4p_n.0800.intohylo,k,-1,-1,-1
k_t4p_n.0900.intohylo,k,-1,-1,-1
k_t4p_n.1000.intohylo,k,-1,-1,-1
k_t4p_n.1100.intohylo,k,-1,-1,-1
k_t4p_n.1200.intohylo,k,-1,-1,-1
k_t4p_n.1300.intohylo,k,-1,-1,-1
k_t4p_n.1400.intohylo,k,-1,-1,-1
k_t4p_n.1500.intohylo,k,-1,-1,-1
k_t4p_n.1600.intohylo,k,-1,-1,-1
k_t4p_n.1700.intohylo,k,-1,-1,-1
k_t4p_n.1800.intohylo,k,-1,-1,-1
k_t4p_n.1900.intohylo,k,-1,-1,-1
k_t4p_n.2000.intohylo,k,-1,-1,-1
k_t4p_n.2100.intohylo,k,-1,-1,-1
k_t4p_n.2200.intohylo,k,-1,-1,-1
k_t4p_n.2300.intohylo,k,-1,-1,-1
k_t4p_n.2400.intohylo,k,-1,-1,-1
k_t4p_n.2500.intohylo,k,-1,-1,-1
k_t4p_n.2600.intohylo,k,-1,-1,-1
k_t4p_n.2700.intohylo,k,-1,-1,-1
k_t4p_n.2800.intohylo,k,-1,-1,-1
k_t4p_n.2900.intohylo,k,-1,-1,-1
k_t4p_n.3000.intohylo,k,-1,-1,-1
k_t4p_n.3500.intohylo,k,-1,-1,-1
k_t4p_n.4000.intohylo,k,-1,-1,-1
k_t4p_n.4500.intohylo,k,-1,-1,-1
k_t4p_n.5000.intohylo,k,-1,-1,-1
k_t4p_n.5500.intohylo,k,-1,-1,-1
k_t4p_n.6000.intohylo,k,-1,-1,-1
k_t4p_n.6500.intohylo,k,-1,-1,-1
k_t4p_n.7000.intohylo,k,-1,-1,-1
k_t4p_n.7500.intohylo,k,-1,-1,-1
k_t4p_n.8000.intohylo,k,-1,-1,-1
k_t4p_n.9000.intohylo,k,-1,-1,-1
k_t4p_n.10000.intohylo,k,-1,-1,-1
k_t4p_n.11000.intohylo,k,-1,-1,-1
k_t4p_n.12000.intohylo,k,-1,-1,-1
k_t4p_n.13000.intohylo,k,-1,-1,-1
k_t4p_n.14000.intohylo,k,-1,-1,-1
k_t4p_n.15000.intohylo,k,-1,-1,-1
k_t4p_p.0010.intohylo,k,-1,-1,-1
k_t4p_p.0020.intohylo,k,-1,-1,-1
k_t4p_p.0030.intohylo,k,-1,-1,-1
k_t4p_p.0040.intohylo,k,-1,-1,-1
k_t4p_p.0050.intohylo,k,-1,-1,-1
k_t4p_p.0060.intohylo,k,-1,-1,-1
k_t4p_p.0070.intohylo,k,-1,-1,-1
k_t4p_p.0080.intohylo,k,-1,-1,-1
k_t4p_p.0090.intohylo,k,-1,-1,-1
k_t4p_p.0100.intohylo,k,-1,-1,-1
k_t4p_p.0200.intohylo,k,-1,-1,-1
k_t4p_p.0300.intohylo,k,-1,-1,-1
k_t4p_p.0400.intohylo,k,-1,-1,-1
k_t4p_p.0500.intohylo,k,-1,-1,-1
k_t4p_p.0600.intohylo,k,-1,-1,-1
k_t4p_p.0700.intohylo,k,-1,-1,-1
k_t4p_p.0800.intohylo,k,-1,-1,-1
k_t4p_p.0900.intohylo,k,-1,-1,-1
k_t4p_p.1000.intohylo,k,-1,-1,-1
k_t4p_p.1100.intohylo,k,-1,-1,-1
k_t4p_p.1200.intohylo,k,-1,-1,-1
k_t4p_p.1300.intohylo,k,-1,-1,-1
k_t4p_p.1400.intohylo,k,-1,-1,-1
k_t4p_p.1500.intohylo,k,-1,-1,-1
k_t4p_p.1600.intohylo,k,-1,-1,-1
k_t4p_p.1700.intohylo,k,-1,-1,-1
k_t4p_p.1800.intohylo,k,-1,-1,-1
k_t4p_p.1900.intohylo,k,-1,-1,-1
k_t4p_p.2000.intohylo,k,-1,-1,-1
k_t4p_p.2100.intohylo,k,-1,-1,-1
k_t4p_p.2200.intohylo,k,-1,-1,-1
k_t4p_p.2300.intohylo,k,-1,-1,-1
k_t4p_p.2400.intohylo,k,-1,-1,-1
k_t4p_p.2500.intohylo,k,-1,-1,-1
k_t4p_p.2600.intohylo,k,-1,-1,-1
k_t4p_p.2700.intohylo,k,-1,-1,-1
k_t4p_p.2800.intohylo,k,-1,-1,-1
k_t4p_p.2900.intohylo,k,-1,-1,-1
k_t4p_p.3000.intohylo,k,-1,-1,-1
k_t4p_p.3500.intohylo,k,-1,-1,-1
k_t4p_p.4000.intohylo,k,-1,-1,-1
k_t4p_p.4500.intohylo,k,-1,-1,-1
k_t4p_p.5000.intohylo,k,-1,-1,-1
k_t4p_p.5500.intohylo,k,-1,-1,-1
k_t4p_p.6000.intohylo,k,-1,-1,-1
k_t4p_p.6500.intohylo,k,-1,-1,-1
k_t4p_p.7000.intohylo,k,-1,-1,-1
k_t4p_p.7500.intohylo,k,-1,-1,-1
k_t4p_p.8000.intohylo,k,-1,-1,-1
k_t4p_p.9000.intohylo,k,-1,-1,-1
k_t4p_p.10000.intohylo,k,-1,-1,-1
k_t4p_p.11000.intohylo,k,-1,-1,-1
k_t4p_p.12000.intohylo,k,-1,-1,-1
k_t4p_p.13000.intohylo,k,-1,-1,-1
k_t4p_p.14000.intohylo,k,-1,-1,-1
k_t4p_p.15000.intohylo,k,-1,-1,-1
