File,CEGAR,Cheetah,S52SAT,LCK,KSP
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s3.intohylo",0.03050684928894043,0.41567540168762207,2.470787286758423,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s4.intohylo",0.03316092491149902,0.4447207450866699,2.397698163986206,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s5.intohylo",0.03258848190307617,0.4440956115722656,2.6052823066711426,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s6.intohylo",0.03045487403869629,0.408048152923584,2.0709919929504395,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s7.intohylo",0.047954559326171875,0.6958749294281006,2.562244415283203,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s8.intohylo",0.030297040939331055,0.44449353218078613,2.11163330078125,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s9.intohylo",0.030193328857421875,0.470015287399292,2.1382339000701904,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s0.intohylo",0.033063411712646484,0.5475456714630127,3.365769386291504,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s1.intohylo",0.03226304054260254,0.4891648292541504,2.3517680168151855,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s2.intohylo",0.03177499771118164,0.4255683422088623,2.8541834354400635,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s3.intohylo",0.032829999923706055,0.5047385692596436,2.9936563968658447,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s4.intohylo",0.03185606002807617,0.43061137199401855,2.9972705841064453,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s5.intohylo",0.03330588340759277,0.5364530086517334,3.245298385620117,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s6.intohylo",0.033037424087524414,0.35471129417419434,2.7705349922180176,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s7.intohylo",0.03090190887451172,0.40962719917297363,2.8313255310058594,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s8.intohylo",0.039999961853027344,0.46599626541137695,2.8110857009887695,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s9.intohylo",0.040528059005737305,0.4746255874633789,2.857386589050293,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s0.intohylo",0.03125286102294922,0.4663212299346924,2.860351085662842,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s1.intohylo",0.03944516181945801,0.6199448108673096,4.9342567920684814,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s2.intohylo",0.03571629524230957,0.5580277442932129,3.376837968826294,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s3.intohylo",0.034371376037597656,0.5042853355407715,3.035571336746216,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s4.intohylo",0.034883737564086914,0.40308260917663574,2.884539842605591,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s5.intohylo",0.034787654876708984,0.4166910648345947,3.023812770843506,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s6.intohylo",0.032898902893066406,0.5845742225646973,2.794311285018921,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s7.intohylo",0.031572580337524414,0.4235997200012207,3.009096622467041,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s8.intohylo",0.032756805419921875,0.4470846652984619,2.6716861724853516,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s9.intohylo",0.0356900691986084,0.4620325565338135,3.0220205783843994,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s0.intohylo",0.03545069694519043,0.6165173053741455,3.76729679107666,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s1.intohylo",0.03419065475463867,0.5533080101013184,3.7262563705444336,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s2.intohylo",0.03263211250305176,0.47197914123535156,3.113624095916748,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s3.intohylo",0.03760790824890137,0.6079380512237549,3.603560209274292,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s4.intohylo",0.03654217720031738,0.5788247585296631,3.57951021194458,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s5.intohylo",0.037168264389038086,0.5957639217376709,3.595907688140869,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s6.intohylo",0.03259563446044922,0.4684760570526123,2.977261781692505,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s7.intohylo",0.034882545471191406,0.4453244209289551,3.146024703979492,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s8.intohylo",0.03542041778564453,0.4840724468231201,3.4447951316833496,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s9.intohylo",0.034554481506347656,0.5920088291168213,3.5917868614196777,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s0.intohylo",0.03616142272949219,0.6385312080383301,3.8590891361236572,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s1.intohylo",0.0368044376373291,0.6161739826202393,3.6925926208496094,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s2.intohylo",0.03706765174865723,0.6760013103485107,4.864426851272583,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s3.intohylo",0.038358449935913086,0.6235132217407227,4.772902011871338,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s4.intohylo",0.03792452812194824,0.63277268409729,4.520403146743774,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s5.intohylo",0.03558921813964844,0.6141796112060547,4.335719585418701,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s6.intohylo",0.03289437294006348,0.6067349910736084,3.61226749420166,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s7.intohylo",0.03583240509033203,0.5469057559967041,4.326608657836914,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s8.intohylo",0.03519773483276367,0.5731003284454346,4.094356060028076,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s9.intohylo",0.03955650329589844,0.5945382118225098,4.256080389022827,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s0.intohylo",0.03629302978515625,0.6716535091400146,3.8517062664031982,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s1.intohylo",0.04633069038391113,0.6039443016052246,5.906004428863525,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s2.intohylo",0.03940606117248535,0.5742003917694092,4.52779483795166,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s3.intohylo",0.04123830795288086,0.6169760227203369,4.59600043296814,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s4.intohylo",0.041402339935302734,0.7115778923034668,4.790953874588013,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s5.intohylo",0.040166616439819336,0.8777060508728027,5.617191314697266,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s6.intohylo",0.04241657257080078,0.6926078796386719,4.755620002746582,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s7.intohylo",0.035283803939819336,0.6027467250823975,4.467138051986694,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s8.intohylo",0.039861440658569336,0.5476493835449219,4.792520523071289,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s9.intohylo",0.03610825538635254,0.6456260681152344,4.197045087814331,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s0.intohylo",0.03851890563964844,0.64229416847229,6.7090044021606445,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s1.intohylo",0.03874969482421875,0.5991566181182861,4.82430100440979,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s2.intohylo",0.0428926944732666,0.7328517436981201,5.099539279937744,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s3.intohylo",0.03976750373840332,0.597578763961792,5.006368160247803,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s4.intohylo",0.037705183029174805,0.6384730339050293,4.313429117202759,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s5.intohylo",0.0395350456237793,0.5856947898864746,4.77143931388855,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s6.intohylo",0.04182720184326172,0.7466018199920654,4.85650897026062,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s7.intohylo",0.03433060646057129,0.5949819087982178,4.12285852432251,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s8.intohylo",0.035373687744140625,0.5974791049957275,4.412282466888428,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s9.intohylo",0.04223990440368652,0.668675422668457,4.444520711898804,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s0.intohylo",0.04623246192932129,0.6803789138793945,5.039752960205078,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s1.intohylo",0.036665916442871094,0.7157816886901855,5.151740312576294,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s2.intohylo",0.06015276908874512,0.7319183349609375,5.430122137069702,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s3.intohylo",0.04171156883239746,0.7158074378967285,4.984272003173828,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s4.intohylo",0.05521893501281738,0.661414384841919,5.7695512771606445,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s5.intohylo",0.03818035125732422,0.6175265312194824,4.914854288101196,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s6.intohylo",0.03594326972961426,0.6373906135559082,4.594269037246704,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s7.intohylo",0.040259599685668945,0.5690131187438965,4.995656967163086,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s8.intohylo",0.04047226905822754,0.6681182384490967,6.180043935775757,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s9.intohylo",0.036179542541503906,0.5795505046844482,4.774029493331909,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s0.intohylo",0.025031089782714844,0.25167179107666016,1.2285215854644775,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s1.intohylo",0.026351451873779297,0.21016883850097656,1.2867987155914307,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s2.intohylo",0.0276641845703125,0.16963791847229004,1.008646011352539,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s3.intohylo",0.0238037109375,0.1818399429321289,1.0681993961334229,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s4.intohylo",0.024231433868408203,0.19031739234924316,1.2646596431732178,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s5.intohylo",0.0235898494720459,0.208390474319458,1.1871986389160156,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s6.intohylo",0.028222322463989258,0.26203346252441406,1.277637004852295,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s7.intohylo",0.024736404418945312,0.17296218872070312,1.0127043724060059,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s8.intohylo",0.024962186813354492,0.21723175048828125,1.401991605758667,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s9.intohylo",0.024271488189697266,0.18566131591796875,1.1546375751495361,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s0.intohylo",0.027304887771606445,0.23488569259643555,1.4265925884246826,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s1.intohylo",0.025833845138549805,0.20627355575561523,1.2491765022277832,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s2.intohylo",0.026106834411621094,0.23457646369934082,1.2754902839660645,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s3.intohylo",0.027015209197998047,0.188629150390625,1.2786149978637695,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s4.intohylo",0.026434898376464844,0.20579195022583008,1.5443472862243652,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s5.intohylo",0.027119874954223633,0.2998943328857422,1.4681689739227295,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s6.intohylo",0.026621580123901367,0.23006629943847656,1.371415376663208,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s7.intohylo",0.025565624237060547,0.19296550750732422,1.5866246223449707,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s8.intohylo",0.025534868240356445,0.24499893188476562,1.3422980308532715,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s9.intohylo",0.02658224105834961,0.22175240516662598,1.3210923671722412,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s0.intohylo",0.028135061264038086,0.28490376472473145,1.8150410652160645,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s1.intohylo",0.030009984970092773,0.2848024368286133,1.9426264762878418,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s2.intohylo",0.028052091598510742,0.2618894577026367,1.829784870147705,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s3.intohylo",0.02902364730834961,0.23212623596191406,1.622962236404419,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s4.intohylo",0.026247501373291016,0.23273706436157227,1.5346403121948242,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s5.intohylo",0.02946758270263672,0.31484031677246094,1.929654598236084,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s6.intohylo",0.026567935943603516,0.28766489028930664,1.8206689357757568,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s7.intohylo",0.040078163146972656,0.2407691478729248,1.6747868061065674,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s8.intohylo",0.027701616287231445,0.24708867073059082,1.6623003482818604,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s9.intohylo",0.027942180633544922,0.23650264739990234,1.6591341495513916,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s0.intohylo",0.03168797492980957,0.29921984672546387,2.0679123401641846,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s1.intohylo",0.028363943099975586,0.2568538188934326,2.121678590774536,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s2.intohylo",0.029999256134033203,0.36294054985046387,2.489717721939087,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s3.intohylo",0.027426719665527344,0.22772526741027832,1.9196629524230957,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s4.intohylo",0.02882671356201172,0.2797729969024658,2.3450968265533447,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s5.intohylo",0.02909111976623535,0.24244213104248047,1.7091648578643799,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s6.intohylo",0.028918027877807617,0.4156506061553955,1.8577439785003662,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s7.intohylo",0.02847456932067871,0.27783918380737305,2.4272663593292236,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s8.intohylo",0.03095698356628418,0.2891876697540283,2.128422260284424,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s9.intohylo",0.030153274536132812,0.2485802173614502,2.150747537612915,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s0.intohylo",0.02910614013671875,0.2908949851989746,2.0244388580322266,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s1.intohylo",0.02884840965270996,0.3192446231842041,2.060023307800293,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s2.intohylo",0.0274965763092041,0.26712536811828613,2.0383472442626953,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s3.intohylo",0.028911352157592773,0.28768205642700195,2.541914701461792,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s4.intohylo",0.028351545333862305,0.3659474849700928,2.5995841026306152,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s5.intohylo",0.03149151802062988,0.45195960998535156,2.288360834121704,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s6.intohylo",0.030077219009399414,0.3699355125427246,2.3079957962036133,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s7.intohylo",0.029240846633911133,0.2993965148925781,2.3914246559143066,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s8.intohylo",0.032036781311035156,0.2950303554534912,2.3525686264038086,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s9.intohylo",0.030881166458129883,0.42307138442993164,2.463041305541992,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s0.intohylo",0.029819250106811523,0.28546643257141113,2.6428840160369873,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s1.intohylo",0.028679847717285156,0.3347160816192627,2.2739810943603516,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s2.intohylo",0.029198408126831055,0.34125471115112305,2.6019446849823,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s3.intohylo",0.03009772300720215,0.322145938873291,2.21932315826416,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s4.intohylo",0.0320439338684082,0.47582316398620605,3.113576889038086,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s5.intohylo",0.032798051834106445,0.36539697647094727,2.566915988922119,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s6.intohylo",0.03295755386352539,0.32962608337402344,2.176665782928467,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s7.intohylo",0.029727935791015625,0.3439524173736572,2.4956271648406982,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s8.intohylo",0.03174138069152832,0.304614782333374,2.4998934268951416,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s9.intohylo",0.030429601669311523,0.38449525833129883,2.348052978515625,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s0.intohylo",0.031960248947143555,0.4008469581604004,2.9805049896240234,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s1.intohylo",0.036443471908569336,0.49686765670776367,3.5601627826690674,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s2.intohylo",0.03010082244873047,0.35227084159851074,2.7292604446411133,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s3.intohylo",0.04375910758972168,0.37618446350097656,3.0835120677948,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s4.intohylo",0.034784793853759766,0.3742218017578125,3.2339975833892822,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s5.intohylo",0.03159785270690918,0.35373902320861816,3.240548849105835,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s6.intohylo",0.03170347213745117,0.37251973152160645,3.124849796295166,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s7.intohylo",0.03154730796813965,0.32558298110961914,3.2058346271514893,-1.0,-1.0
"v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s8.intohylo",0.030613422393798828,0.4033474922180176,2.7094876766204834,-1.0,-1.0
